"","판매금액","제품명","출고가","date","rate","판매금액_z_rank","판매금액_month_mean"
"4128",520000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4129",520000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4130",520000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4131",520000,"iphone se 64gb","634700","Oct",103.05,"B",450064.935064935
"4132",520000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4133",520000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4134",520000,"iphone 6 64gb","924000","Jul",102.59,"B",605714.285714286
"4135",520000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4136",520000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4137",520000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4138",520000,"iphone 6 64gb","924000","Aug",102.59,"B",448529.411764706
"4139",520000,"iphone 6 16gb","789800","Mar",95.96,"A",282424.242424242
"4140",520000,"iphone se 64gb","634700","Aug",102.59,"B",470000
"4141",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4142",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4143",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4144",530000,"iphone 7 32gb","869000","Oct",103.05,"C",838333.333333333
"4145",530000,"iphone 7 32gb","869000","Jul",102.59,"C",530000
"4146",530000,"iphone 6 16gb","789800","Mar",95.96,"A",282424.242424242
"4147",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4148",530000,"iphone 6 16gb","789800","Oct",103.05,"A",316051.344743276
"4149",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4150",530000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4151",530000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4152",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4153",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4154",530000,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4155",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4156",530000,"iphone se 64gb","634700","Oct",103.05,"B",450064.935064935
"4157",530000,"iphone se 64gb","634700","Oct",103.05,"B",450064.935064935
"4158",530000,"galaxy s7 edge 32gb","924000","Mar",95.96,"B",465333.333333333
"4159",530000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4160",530000,"galaxy s7 edge 64gb","968000","Oct",103.05,"B",481674.066666667
"4161",530000,"galaxy note7 64gb","988900","Oct",103.05,"B",478684.210526316
"4162",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4163",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4164",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4165",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4166",530000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4167",530000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4168",530000,"lg u 32gb","396000","Oct",103.05,"A",105775
"4169",530000,"iphone 6 16gb","789800","Feb",94.9,"A",460000
"4170",530000,"iphone 6 64gb","924000","Feb",94.9,"B",566666.555555556
"4171",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4172",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4173",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4174",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4175",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4176",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4177",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4178",530000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4179",530000,"iphone se 64gb","634700","Oct",103.05,"B",450064.935064935
"4180",530000,"iphone 6 128gb","1056000","Mar",95.96,"B",506153.846153846
"4181",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4182",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4183",540000,"iphone se 16gb","504900","Jun",102.59,"A",540000
"4184",540000,"galaxy s6 64gb","924000","Mar",95.96,"A",280250
"4185",540000,"galaxy s7 edge 64gb","968000","Oct",103.05,"B",481674.066666667
"4186",540000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4187",540000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4188",540000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4189",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4190",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4191",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4192",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4193",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4194",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4195",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4196",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4197",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4198",540000,"iphone 6 16gb","789800","Oct",103.05,"A",316051.344743276
"4199",540000,"iphone 6 16gb","789800","Oct",103.05,"A",316051.344743276
"4200",540000,"iphone 6 64gb","924000","Oct",103.05,"B",464649.308695652
"4201",540000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4202",540000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4203",550000,"iphone 6 64gb","924000","Mar",95.96,"A",395502.512562814
"4204",550000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4205",550000,"iphone 6 64gb","924000","Mar",95.96,"A",395502.512562814
"4206",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4207",550000,"galaxy s3 3g 8gb","904200","Mar",95.96,"A",152678.571428571
"4208",550000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4209",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4210",550000,"iphone se 64gb","634700","Aug",102.59,"A",470000
"4211",550000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4212",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4213",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4214",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4215",550000,"iphone 6 64gb","924000","Sep",103.05,"A",381363.636363636
"4216",550000,"iphone 6 16gb","789800","Sep",103.05,"A",398181.818181818
"4217",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4218",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4219",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4220",550000,"iphone 6s Plus 16gb","789800","Oct",103.05,"B",521428.571428571
"4221",550000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4222",550000,"iphone se 64gb","634700","Aug",102.59,"A",470000
"4223",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4224",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4225",550000,"iphone 6s Plus 16gb","789800","Oct",103.05,"B",521428.571428571
"4226",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4227",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4228",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4229",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4230",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4231",550000,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4232",550000,"galaxy s7 edge 64gb","968000","Oct",103.05,"B",481674.066666667
"4233",550000,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4234",550000,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4235",550000,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4236",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4237",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4238",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4239",550000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4240",550000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4241",550000,"galaxy s7 32gb","836000","Sep",103.05,"A",521250
"4242",550000,"galaxy s7 32gb","836000","Sep",103.05,"A",521250
"4243",550000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4244",550000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4245",550000,"galaxy s7 edge 64gb","968000","Oct",103.05,"B",481674.066666667
"4246",550000,"galaxy note7 64gb","988900","Oct",103.05,"B",478684.210526316
"4247",550000,"galaxy s7 edge 32gb","924000","Mar",95.96,"B",465333.333333333
"4248",550000,"galaxy s7 edge 32gb","924000","Mar",95.96,"B",465333.333333333
"4249",550000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4250",550000,"galaxy s7 64gb","880000","Oct",103.05,"B",618357.142857143
"4251",550000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4252",550000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4253",550000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4254",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4255",550000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4256",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4257",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4258",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4259",550000,"luna 16gb","449900","Oct",103.05,"A",142352.941176471
"4260",550000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4261",550000,"iphone 6 64gb","924000","Mar",94.9,"A",395502.512562814
"4262",550000,"iphone 6 64gb","924000","Mar",94.9,"A",395502.512562814
"4263",550000,"iphone 6 64gb","924000","Mar",94.9,"A",395502.512562814
"4264",550000,"iphone 6 64gb","924000","Mar",94.9,"A",395502.512562814
"4265",550000,"iphone 6 64gb","924000","Apr",102.59,"A",580666.666666667
"4266",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4267",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4268",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4269",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4270",550000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4271",550000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4272",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4273",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4274",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4275",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4276",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4277",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4278",550000,"iphone 6 64gb","924000","Aug",102.59,"A",448529.411764706
"4279",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4280",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4281",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4282",550000,"iphone se 64gb","634700","Aug",102.59,"A",470000
"4283",550000,"iphone 6 64gb","924000","Jun",102.59,"A",499230.769230769
"4284",550000,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4285",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4286",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4287",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4288",550000,"iphone 6 64gb","924000","Aug",102.59,"A",448529.411764706
"4289",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4290",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4291",550000,"iphone 6 64gb","924000","Aug",102.59,"A",448529.411764706
"4292",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4293",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4294",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4295",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4296",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4297",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4298",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4299",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4300",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4301",550000,"iphone 6 64gb","924000","Apr",102.59,"A",580666.666666667
"4302",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4303",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4304",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4305",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4306",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4307",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4308",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4309",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4310",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4311",550000,"iphone 6 64gb","924000","Aug",102.59,"A",448529.411764706
"4312",550000,"iphone 6 64gb","924000","Aug",102.59,"A",448529.411764706
"4313",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4314",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4315",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4316",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4317",550000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4318",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4319",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4320",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4321",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4322",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4323",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4324",550000,"galaxy s7 edge 64gb","968000","Oct",103.05,"B",481674.066666667
"4325",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4326",550000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4327",550000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4328",560000,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4329",560000,"galaxy s7 64gb","880000","Oct",103.05,"B",618357.142857143
"4330",560000,"galaxy s7 64gb","880000","Oct",103.05,"B",618357.142857143
"4331",560000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4332",560000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4333",560000,"galaxy s5 32gb","924000","Oct",103.05,"A",171071.428571429
"4334",560000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4335",560000,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4336",560000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4337",560000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4338",560000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4339",560000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4340",560000,"iphone 6 64gb","924000","May",102.59,"A",610769.230769231
"4341",560000,"iphone 6 16gb","789800","Jun",102.59,"A",427500
"4342",560000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4343",560000,"iphone 6s Plus 16gb","789800","Oct",103.05,"B",521428.571428571
"4344",560000,"iphone se 64gb","634700","Sep",103.05,"A",277777.75
"4345",570000,"iphone 6 64gb","924000","Mar",95.96,"A",395502.512562814
"4346",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4347",570000,"galaxy note5 64gb","965800","Aug",102.59,"A",513228
"4348",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4349",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4350",570000,"galaxy note7 64gb","988900","Aug",102.59,"B",685000
"4351",570000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4352",570000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4353",570000,"galaxy s7 edge 32gb","924000","Oct",103.05,"B",524757.575757576
"4354",570000,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4355",570000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4356",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4357",570000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4358",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4359",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4360",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4361",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4362",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4363",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4364",570000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4365",570000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4366",579000,"galaxy s7 64gb","880000","Oct",103.05,"B",618357.142857143
"4367",580000,"galaxy s7 edge 32gb","924000","Mar",95.96,"A",465333.333333333
"4368",580000,"iphone 6 64gb","924000","Mar",95.96,"A",395502.512562814
"4369",580000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4370",580000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4371",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4372",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4373",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4374",580000,"iphone 6 64gb","924000","Aug",102.59,"A",448529.411764706
"4375",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4376",580000,"iphone se 64gb","634700","Aug",102.59,"A",470000
"4377",580000,"galaxy s7 edge 64gb","968000","Mar",95.96,"B",528888.888888889
"4378",580000,"galaxy s7 edge 64gb","968000","Oct",103.05,"B",481674.066666667
"4379",580000,"iphone 7 32gb","869000","Mar",95.96,"C",667916.666666667
"4380",580000,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4381",580000,"iphone 6 64gb","924000","Mar",94.9,"A",395502.512562814
"4382",580000,"iphone 6 64gb","924000","Mar",94.9,"A",395502.512562814
"4383",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4384",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4385",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4386",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4387",580000,"iphone 6 64gb","924000","Jul",102.59,"A",605714.285714286
"4388",580000,"iphone 6 16gb","789800","Oct",103.05,"A",316051.344743276
"4389",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4390",580000,"iphone 6 64gb","924000","Sep",103.05,"A",381363.636363636
"4391",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4392",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4393",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4394",580000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4395",580000,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4396",580000,"iphone 6 16gb","789800","Aug",102.59,"A",496666.666666667
"4397",590000,"galaxy s7 edge 64gb","968000","Mar",95.96,"A",528888.888888889
"4398",590000,"galaxy s7 edge 64gb","968000","Mar",95.96,"A",528888.888888889
"4399",590000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4400",590000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4401",590000,"iphone 6 64gb","924000","Feb",94.9,"A",566666.555555556
"4402",590000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4403",590000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4404",590000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4405",590000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4406",590000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4407",590000,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4408",6e+05,"iphone 6 64gb","924000","Mar",95.96,"A",395502.512562814
"4409",6e+05,"iphone 6 64gb","924000","Mar",95.96,"A",395502.512562814
"4410",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4411",6e+05,"iphone 6 64gb","924000","Mar",95.96,"A",395502.512562814
"4412",6e+05,"iphone 6 64gb","924000","Jul",102.59,"A",605714.285714286
"4413",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4414",6e+05,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4415",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4416",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4417",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4418",6e+05,"galaxy s6 edge 64gb","1056000","Apr",102.59,"A",6e+05
"4419",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4420",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4421",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4422",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4423",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4424",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4425",6e+05,"iphone 6 64gb","924000","Sep",103.05,"A",381363.636363636
"4426",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4427",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4428",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4429",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4430",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4431",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4432",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4433",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4434",6e+05,"iphone 6 64gb","924000","Apr",102.59,"A",580666.666666667
"4435",6e+05,"galaxy s7 64gb","880000","Oct",103.05,"B",618357.142857143
"4436",6e+05,"galaxy s7 edge 32gb","924000","Oct",103.05,"A",524757.575757576
"4437",6e+05,"galaxy s7 edge 32gb","924000","Oct",103.05,"A",524757.575757576
"4438",6e+05,"galaxy s7 edge 32gb","924000","Oct",103.05,"A",524757.575757576
"4439",6e+05,"galaxy s7 edge 32gb","924000","Oct",103.05,"A",524757.575757576
"4440",6e+05,"galaxy s7 edge 32gb","924000","Oct",103.05,"A",524757.575757576
"4441",6e+05,"galaxy s7 edge 64gb","968000","Oct",103.05,"A",481674.066666667
"4442",6e+05,"galaxy s7 edge 32gb","924000","Oct",103.05,"A",524757.575757576
"4443",6e+05,"galaxy s7 32gb","836000","Oct",103.05,"A",455614.035087719
"4444",6e+05,"galaxy s7 32gb","836000","Jun",102.59,"A",6e+05
"4445",6e+05,"galaxy s7 edge 32gb","924000","Oct",103.05,"A",524757.575757576
"4446",6e+05,"galaxy s7 edge 64gb","968000","Aug",102.59,"A",6e+05
"4447",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4448",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4449",6e+05,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4450",6e+05,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4451",6e+05,"iphone 6s Plus 64gb","924000","Oct",103.05,"B",553478.260869565
"4452",6e+05,"galaxy note5 64gb","965800","Mar",95.96,"A",437000
"4453",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4454",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4455",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4456",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4457",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4458",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4459",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4460",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4461",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4462",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4463",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4464",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4465",6e+05,"iphone 7 32gb","869000","Mar",95.96,"C",667916.666666667
"4466",6e+05,"iphone 7 32gb","869000","Mar",95.96,"C",667916.666666667
"4467",6e+05,"iphone 7 32gb","869000","Mar",95.96,"C",667916.666666667
"4468",6e+05,"iphone se 64gb","634700","Oct",103.05,"A",450064.935064935
"4469",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4470",6e+05,"iphone 6 64gb","924000","Mar",94.9,"A",395502.512562814
"4471",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4472",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4473",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4474",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4475",6e+05,"iphone 6 64gb","924000","Oct",103.05,"A",464649.308695652
"4476",6e+05,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
"4477",6e+05,"iphone 6 128gb","1056000","Oct",103.05,"B",525820.895522388
